Entering constructor for: ReviewPal.ReviewPal2013.DrSmellPackage
Entering Initialize() of: ReviewPal.ReviewPal2013.DrSmellPackage
2022-11-05 11:34:45Z : PB = 481259520 : In   : ---------------------------- StyleCop.StyleCopCore..ctor(environment=<null>, hostTag=<null>)
2022-11-05 11:34:56Z : PB = 556060672 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-05 11:34:56Z : PB = 556060672 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-05 11:34:56Z : PB = 556060672 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-05 11:34:56Z : PB = 556060672 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-05 11:34:56Z : PB = 559849472 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-05 11:34:56Z : PB = 559919104 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-05 11:34:56Z : PB = 560050176 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-05 11:34:56Z : PB = 560115712 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-05 11:34:56Z : PB = 560181248 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-05 11:34:56Z : PB = 560246784 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-05 11:34:56Z : PB = 560246784 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-05 11:34:56Z : PB = 560246784 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-05 11:34:56Z : PB = 569421824 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-05 11:34:56Z : PB = 569421824 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-05 11:34:56Z : PB = 569421824 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-05 11:34:56Z : PB = 569421824 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-05 11:34:56Z : PB = 569421824 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-05 11:34:56Z : PB = 569421824 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-05 11:34:56Z : PB = 569421824 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-05 11:34:56Z : PB = 569421824 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-05 11:34:56Z : PB = 575737856 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-05 11:34:56Z : PB = 575737856 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-05 11:34:56Z : PB = 575737856 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-05 11:34:56Z : PB = 575737856 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-05 11:34:56Z : PB = 575737856 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-05 11:34:56Z : PB = 575746048 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-05 11:34:56Z : PB = 575746048 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-05 11:34:56Z : PB = 575746048 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-05 11:34:56Z : PB = 581169152 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-05 11:34:56Z : PB = 581169152 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-05 11:34:56Z : PB = 581169152 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-05 11:34:56Z : PB = 581169152 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-05 11:34:56Z : PB = 581169152 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-05 11:34:56Z : PB = 581369856 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-05 11:34:56Z : PB = 581500928 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-05 11:34:56Z : PB = 581566464 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-05 11:34:57Z : PB = 587190272 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-05 11:34:57Z : PB = 587190272 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-05 11:34:57Z : PB = 587190272 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-05 11:34:57Z : PB = 587190272 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-05 11:34:57Z : PB = 587190272 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-05 11:34:57Z : PB = 587259904 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-05 11:34:57Z : PB = 587202560 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-05 11:34:57Z : PB = 587202560 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-05 11:34:57Z : PB = 593338368 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-05 11:34:57Z : PB = 593338368 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-05 11:34:57Z : PB = 593338368 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-05 11:34:57Z : PB = 593338368 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-05 11:34:57Z : PB = 593338368 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-05 11:34:57Z : PB = 593403904 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-05 11:34:57Z : PB = 593469440 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-05 11:34:57Z : PB = 593534976 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-05 11:34:57Z : PB = 600236032 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-05 11:34:57Z : PB = 600301568 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-05 11:34:57Z : PB = 600432640 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-05 11:34:57Z : PB = 600498176 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-05 11:34:57Z : PB = 600563712 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-05 11:34:57Z : PB = 601432064 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-05 11:34:57Z : PB = 601432064 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-05 11:34:57Z : PB = 601432064 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-05 11:34:57Z : PB = 608227328 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-05 11:34:57Z : PB = 608227328 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-05 11:34:57Z : PB = 608227328 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-05 11:34:57Z : PB = 608227328 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-05 11:34:57Z : PB = 608227328 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-05 11:34:57Z : PB = 608952320 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-05 11:34:57Z : PB = 608952320 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-05 11:34:57Z : PB = 608952320 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-05 11:34:57Z : PB = 548122624 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-05 11:34:57Z : PB = 548122624 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-05 11:34:57Z : PB = 548122624 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-05 11:34:57Z : PB = 548122624 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-05 11:34:57Z : PB = 548122624 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-05 11:34:57Z : PB = 545513472 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-05 11:34:57Z : PB = 545513472 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-05 11:34:57Z : PB = 545513472 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-05 11:34:57Z : PB = 547680256 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-05 11:34:57Z : PB = 547680256 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-05 11:34:57Z : PB = 547680256 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-05 11:34:57Z : PB = 547745792 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-05 11:34:57Z : PB = 547811328 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-05 11:34:57Z : PB = 548536320 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-05 11:34:57Z : PB = 548536320 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-05 11:34:57Z : PB = 548536320 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-05 11:34:57Z : PB = 547172352 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-05 11:34:57Z : PB = 547172352 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-05 11:34:57Z : PB = 547172352 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-05 11:34:57Z : PB = 547172352 : Out  : --------- StyleCop.StyleCopThread.DoWork()
2022-11-05 11:34:57Z : PB = 547172352 : Out  : -------- StyleCop.StyleCopCore.RunWorkerThreads()=True
2022-11-05 11:34:57Z : PB = 547176448 : Out  : ------- StyleCop.StyleCopCore.Analyze()
2022-11-05 11:34:57Z : PB = 547176448 : Out  : ------ StyleCop.StyleCopCore.FullAnalyze()
2022-11-05 11:34:57Z : PB = 547176448 : In   : ------ StyleCop.VisualStudio.AnalysisHelper.AnalyzeComplete(sender=[AnalysisThread], e=[EventArgs])
2022-11-05 11:34:57Z : PB = 547176448 : In   : ------- StyleCop.VisualStudio.AnalysisHelper.AnalyzeCompleteMain(sender=[AnalysisThread], e=[EventArgs])
2022-11-05 11:35:00Z : PB = 545529856 : Out  : ------- StyleCop.VisualStudio.AnalysisHelper.AnalyzeCompleteMain()
2022-11-05 11:35:00Z : PB = 546066432 : Out  : ------ StyleCop.VisualStudio.AnalysisHelper.AnalyzeComplete()
2022-11-05 11:35:00Z : PB = 546197504 : Out  : ----- StyleCop.VisualStudio.AnalysisThread.AnalyzeProc()
2022-11-05 11:35:45Z : PB = 555143168 : In   : ---------------------------------- StyleCop.VisualStudio.AnalysisHelper.Analyze(full=True, type={Solution}, analysisFileManager=<missing>)
2022-11-05 11:35:46Z : PB = 555679744 : Out  : ---------------------------------- StyleCop.VisualStudio.AnalysisHelper.Analyze()
2022-11-05 11:35:46Z : PB = 555679744 : In   : ----- StyleCop.VisualStudio.AnalysisThread.AnalyzeProc()
2022-11-05 11:35:46Z : PB = 554827776 : In   : ------ StyleCop.StyleCopCore.FullAnalyze(projects=[List<CodeProject>: Count = 2])
2022-11-05 11:35:46Z : PB = 554827776 : In   : ------- StyleCop.StyleCopCore.Analyze(projects=[List<CodeProject>: Count = 2], ignoreCache=True, settingsPath=<null>)
2022-11-05 11:35:46Z : PB = 554831872 : In   : -------- StyleCop.StyleCopCore.RunWorkerThreads(data=[Data], count=1)
2022-11-05 11:35:46Z : PB = 554831872 : In   : --------- StyleCop.StyleCopThread.DoWork(sender=<null>)
2022-11-05 11:35:46Z : PB = 554831872 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-05 11:35:46Z : PB = 554831872 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-05 11:35:46Z : PB = 556408832 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-05 11:35:46Z : PB = 556605440 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-05 11:35:46Z : PB = 556736512 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-05 11:35:46Z : PB = 558317568 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-05 11:35:46Z : PB = 558317568 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-05 11:35:46Z : PB = 558317568 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-05 11:35:46Z : PB = 558317568 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-05 11:35:46Z : PB = 558317568 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-05 11:35:46Z : PB = 558317568 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-05 11:35:46Z : PB = 558317568 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-05 11:35:46Z : PB = 558317568 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-05 11:35:46Z : PB = 559992832 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-05 11:35:46Z : PB = 559992832 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-05 11:35:46Z : PB = 559992832 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-05 11:35:46Z : PB = 559992832 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-05 11:35:46Z : PB = 559992832 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-05 11:35:46Z : PB = 559992832 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-05 11:35:46Z : PB = 559992832 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-05 11:35:46Z : PB = 559992832 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-05 11:35:46Z : PB = 565231616 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-05 11:35:46Z : PB = 565362688 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-05 11:35:46Z : PB = 565428224 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-05 11:35:46Z : PB = 565493760 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-05 11:35:46Z : PB = 565624832 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-05 11:35:46Z : PB = 566018048 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-05 11:35:46Z : PB = 566018048 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-05 11:35:46Z : PB = 566018048 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-05 11:35:46Z : PB = 568623104 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-05 11:35:46Z : PB = 568623104 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-05 11:35:46Z : PB = 568623104 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-05 11:35:46Z : PB = 568623104 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-05 11:35:46Z : PB = 568623104 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-05 11:35:46Z : PB = 568623104 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-11-05 11:35:46Z : PB = 568623104 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-11-05 11:35:46Z : PB = 568623104 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-11-05 11:35:47Z : PB = 569618432 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-11-05 11:35:47Z : PB = 569618432 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-11-05 11:35:47Z : PB = 569618432 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-11-05 11:35:47Z : PB = 569618432 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-11-05 11:35:47Z : PB = 569618432 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-11-05 11:35:47Z : PB = 569622528 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
