Entering constructor for: ReviewPal.ReviewPal2013.DrSmellPackage
Entering Initialize() of: ReviewPal.ReviewPal2013.DrSmellPackage
2022-09-24 03:44:13Z : PB = 240447488 : In   : ---------------------------- StyleCop.StyleCopCore..ctor(environment=<null>, hostTag=<null>)
2022-09-24 03:45:31Z : PB = 316928000 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 03:45:31Z : PB = 316928000 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 03:45:31Z : PB = 322416640 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 03:45:31Z : PB = 322416640 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 03:45:31Z : PB = 322416640 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 03:45:31Z : PB = 322416640 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 03:45:31Z : PB = 322416640 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 03:45:31Z : PB = 323203072 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 03:45:31Z : PB = 323268608 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 03:45:31Z : PB = 323334144 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 03:45:32Z : PB = 328359936 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 03:45:32Z : PB = 328359936 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 03:45:32Z : PB = 328359936 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 03:45:32Z : PB = 328359936 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 03:45:32Z : PB = 328359936 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 03:45:32Z : PB = 328359936 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 03:45:32Z : PB = 328359936 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 03:45:32Z : PB = 328359936 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 03:45:32Z : PB = 334696448 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 03:45:32Z : PB = 334696448 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 03:45:32Z : PB = 334696448 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 03:45:32Z : PB = 334696448 : Out  : --------- StyleCop.StyleCopThread.DoWork()
2022-09-24 03:45:32Z : PB = 334696448 : Out  : -------- StyleCop.StyleCopCore.RunWorkerThreads()=True
2022-09-24 03:45:32Z : PB = 334696448 : Out  : ------- StyleCop.StyleCopCore.Analyze()
2022-09-24 03:45:32Z : PB = 334696448 : Out  : ------ StyleCop.StyleCopCore.FullAnalyze()
2022-09-24 03:45:32Z : PB = 334696448 : In   : ------ StyleCop.VisualStudio.AnalysisHelper.AnalyzeComplete(sender=[AnalysisThread], e=[EventArgs])
2022-09-24 03:45:32Z : PB = 334696448 : In   : ------- StyleCop.VisualStudio.AnalysisHelper.AnalyzeCompleteMain(sender=[AnalysisThread], e=[EventArgs])
2022-09-24 03:45:33Z : PB = 335388672 : Out  : ------- StyleCop.VisualStudio.AnalysisHelper.AnalyzeCompleteMain()
2022-09-24 03:45:33Z : PB = 335388672 : Out  : ------ StyleCop.VisualStudio.AnalysisHelper.AnalyzeComplete()
2022-09-24 03:45:33Z : PB = 335388672 : Out  : ----- StyleCop.VisualStudio.AnalysisThread.AnalyzeProc()
2022-09-24 03:45:40Z : PB = 335826944 : In   : ---------------------------------- StyleCop.VisualStudio.AnalysisHelper.Analyze(full=True, type={Solution}, analysisFileManager=<missing>)
2022-09-24 03:45:40Z : PB = 336551936 : In   : ----- StyleCop.VisualStudio.AnalysisThread.AnalyzeProc()
2022-09-24 03:45:40Z : PB = 336941056 : Out  : ---------------------------------- StyleCop.VisualStudio.AnalysisHelper.Analyze()
2022-09-24 03:45:40Z : PB = 336941056 : In   : ------ StyleCop.StyleCopCore.FullAnalyze(projects=[List<CodeProject>: Count = 1])
2022-09-24 03:45:40Z : PB = 336941056 : In   : ------- StyleCop.StyleCopCore.Analyze(projects=[List<CodeProject>: Count = 1], ignoreCache=True, settingsPath=<null>)
2022-09-24 03:45:40Z : PB = 336580608 : In   : -------- StyleCop.StyleCopCore.RunWorkerThreads(data=[Data], count=1)
2022-09-24 03:45:40Z : PB = 336711680 : In   : --------- StyleCop.StyleCopThread.DoWork(sender=<null>)
2022-09-24 03:45:40Z : PB = 336777216 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 03:45:40Z : PB = 336912384 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 03:45:40Z : PB = 336982016 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 03:45:40Z : PB = 336982016 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 03:45:40Z : PB = 336982016 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 03:45:40Z : PB = 343793664 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 03:45:40Z : PB = 343859200 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 03:45:40Z : PB = 343924736 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 03:45:40Z : PB = 343990272 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 03:45:40Z : PB = 344055808 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 03:45:40Z : PB = 344055808 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 03:45:40Z : PB = 344055808 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 03:45:40Z : PB = 344055808 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 03:45:41Z : PB = 349761536 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 03:45:41Z : PB = 349761536 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 03:45:41Z : PB = 349761536 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 03:45:41Z : PB = 349761536 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 03:45:41Z : PB = 349761536 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 03:45:41Z : PB = 349761536 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 03:45:41Z : PB = 349761536 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 03:45:41Z : PB = 349761536 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 03:45:41Z : PB = 355844096 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 03:45:41Z : PB = 355844096 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 03:45:41Z : PB = 355844096 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 03:45:41Z : PB = 355844096 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 03:45:41Z : PB = 355844096 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 03:45:41Z : PB = 355844096 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 03:45:41Z : PB = 355844096 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 03:45:41Z : PB = 355844096 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 03:45:41Z : PB = 308383744 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 03:45:41Z : PB = 308383744 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 03:45:41Z : PB = 308383744 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 03:45:41Z : PB = 308383744 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 03:45:41Z : PB = 308383744 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 03:45:41Z : PB = 308387840 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 03:45:41Z : PB = 308387840 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 03:45:41Z : PB = 308387840 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 03:45:41Z : PB = 313036800 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 03:45:41Z : PB = 313036800 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 03:45:41Z : PB = 313036800 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 03:45:41Z : PB = 313036800 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 03:45:41Z : PB = 313036800 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 03:45:41Z : PB = 306008064 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 03:45:41Z : PB = 306008064 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 03:45:41Z : PB = 306008064 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 03:45:41Z : PB = 308051968 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 03:45:41Z : PB = 308051968 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 03:45:41Z : PB = 308051968 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 03:45:41Z : PB = 308051968 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 03:45:41Z : PB = 308051968 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 03:45:41Z : PB = 308051968 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 03:45:41Z : PB = 308051968 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 03:45:41Z : PB = 308051968 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 03:45:41Z : PB = 313397248 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 03:45:41Z : PB = 313397248 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 03:45:41Z : PB = 313397248 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 03:45:41Z : PB = 313397248 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 03:45:41Z : PB = 313397248 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 03:45:41Z : PB = 313397248 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 03:45:41Z : PB = 313397248 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 03:45:41Z : PB = 313397248 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 03:45:41Z : PB = 316219392 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 03:45:41Z : PB = 316350464 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 03:45:41Z : PB = 316350464 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 03:45:41Z : PB = 316350464 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 03:45:41Z : PB = 316350464 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 03:45:41Z : PB = 316350464 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 03:45:41Z : PB = 316350464 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 03:45:41Z : PB = 316350464 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 03:45:42Z : PB = 317669376 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 03:45:42Z : PB = 317669376 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 03:45:42Z : PB = 317669376 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 03:45:42Z : PB = 317669376 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 03:45:42Z : PB = 317669376 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 03:45:42Z : PB = 317800448 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 03:45:42Z : PB = 317865984 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 03:45:42Z : PB = 317931520 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 03:45:42Z : PB = 321118208 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 03:45:42Z : PB = 321740800 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 03:45:42Z : PB = 321740800 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 03:45:42Z : PB = 321740800 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 03:45:42Z : PB = 321740800 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 03:45:42Z : PB = 321118208 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 03:45:42Z : PB = 321118208 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 03:45:42Z : PB = 321118208 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 03:45:42Z : PB = 325152768 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 03:45:42Z : PB = 325152768 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-09-24 03:45:42Z : PB = 325152768 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-09-24 03:45:42Z : PB = 325152768 : Out  : --------- StyleCop.StyleCopThread.DoWork()
2022-09-24 03:45:42Z : PB = 325152768 : Out  : -------- StyleCop.StyleCopCore.RunWorkerThreads()=True
2022-09-24 03:45:42Z : PB = 325382144 : Out  : ------- StyleCop.StyleCopCore.Analyze()
2022-09-24 03:45:42Z : PB = 325447680 : Out  : ------ StyleCop.StyleCopCore.FullAnalyze()
2022-09-24 03:45:42Z : PB = 325513216 : In   : ------ StyleCop.VisualStudio.AnalysisHelper.AnalyzeComplete(sender=[AnalysisThread], e=[EventArgs])
2022-09-24 03:45:42Z : PB = 325578752 : In   : ------- StyleCop.VisualStudio.AnalysisHelper.AnalyzeCompleteMain(sender=[AnalysisThread], e=[EventArgs])
2022-09-24 03:45:43Z : PB = 315920384 : Out  : ------- StyleCop.VisualStudio.AnalysisHelper.AnalyzeCompleteMain()
2022-09-24 03:45:43Z : PB = 315920384 : Out  : ------ StyleCop.VisualStudio.AnalysisHelper.AnalyzeComplete()
2022-09-24 03:45:43Z : PB = 315920384 : Out  : ----- StyleCop.VisualStudio.AnalysisThread.AnalyzeProc()
2022-09-24 03:46:02Z : PB = 314302464 : In   : ---------------------------------- StyleCop.VisualStudio.AnalysisHelper.Analyze(full=True, type={Solution}, analysisFileManager=<missing>)
2022-09-24 03:46:02Z : PB = 314601472 : In   : ----- StyleCop.VisualStudio.AnalysisThread.AnalyzeProc()
2022-09-24 03:46:02Z : PB = 315002880 : In   : ------ StyleCop.StyleCopCore.FullAnalyze(projects=[List<CodeProject>: Count = 1])
2022-09-24 03:46:02Z : PB = 315224064 : In   : ------- StyleCop.StyleCopCore.Analyze(projects=[List<CodeProject>: Count = 1], ignoreCache=True, settingsPath=<null>)
2022-09-24 03:46:02Z : PB = 315224064 : In   : -------- StyleCop.StyleCopCore.RunWorkerThreads(data=[Data], count=1)
2022-09-24 03:46:02Z : PB = 315224064 : Out  : ---------------------------------- StyleCop.VisualStudio.AnalysisHelper.Analyze()
2022-09-24 03:46:02Z : PB = 315224064 : In   : --------- StyleCop.StyleCopThread.DoWork(sender=<null>)
2022-09-24 03:46:02Z : PB = 315224064 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-09-24 03:46:02Z : PB = 314609664 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-09-24 03:46:02Z : PB = 314609664 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-09-24 03:46:02Z : PB = 314609664 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-09-24 03:46:02Z : PB = 314609664 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-09-24 03:46:02Z : PB = 314957824 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-09-24 03:46:02Z : PB = 314957824 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
