Entering constructor for: ReviewPal.ReviewPal2013.DrSmellPackage
Entering Initialize() of: ReviewPal.ReviewPal2013.DrSmellPackage
2022-12-01 16:09:36Z : PB = 370659328 : In   : ---------------------------- StyleCop.StyleCopCore..ctor(environment=<null>, hostTag=<null>)
2022-12-01 16:10:23Z : PB = 402919424 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-01 16:10:23Z : PB = 402919424 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-01 16:10:24Z : PB = 403738624 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-01 16:10:24Z : PB = 403738624 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-01 16:10:24Z : PB = 403738624 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-01 16:10:24Z : PB = 403738624 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-01 16:10:24Z : PB = 403738624 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-01 16:10:24Z : PB = 403738624 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-01 16:10:24Z : PB = 403738624 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-01 16:10:24Z : PB = 403738624 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-01 16:10:24Z : PB = 407965696 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-01 16:10:24Z : PB = 407965696 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-01 16:10:24Z : PB = 407965696 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-01 16:10:24Z : PB = 407965696 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-01 16:10:24Z : PB = 407965696 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-01 16:10:24Z : PB = 407965696 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-01 16:10:24Z : PB = 407965696 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-01 16:10:24Z : PB = 407965696 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-01 16:10:24Z : PB = 413908992 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-01 16:10:24Z : PB = 413974528 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-01 16:10:24Z : PB = 414105600 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-01 16:10:24Z : PB = 411119616 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-01 16:10:24Z : PB = 411119616 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-01 16:10:24Z : PB = 411119616 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-01 16:10:24Z : PB = 411119616 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-01 16:10:24Z : PB = 411119616 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-01 16:10:24Z : PB = 416534528 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-01 16:10:24Z : PB = 416534528 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-01 16:10:24Z : PB = 416534528 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-01 16:10:24Z : PB = 416534528 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-01 16:10:24Z : PB = 416534528 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-01 16:10:24Z : PB = 416993280 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-01 16:10:24Z : PB = 417058816 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-01 16:10:24Z : PB = 417189888 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-01 16:10:24Z : PB = 419958784 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-01 16:10:24Z : PB = 419958784 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-01 16:10:24Z : PB = 419958784 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-01 16:10:24Z : PB = 419958784 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-01 16:10:24Z : PB = 419958784 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-01 16:10:24Z : PB = 419958784 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-01 16:10:24Z : PB = 419958784 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-01 16:10:24Z : PB = 419958784 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-01 16:10:24Z : PB = 425246720 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-01 16:10:24Z : PB = 425246720 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-01 16:10:24Z : PB = 425246720 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-01 16:10:24Z : PB = 425246720 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-01 16:10:24Z : PB = 425246720 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-01 16:10:24Z : PB = 425246720 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-01 16:10:24Z : PB = 425246720 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-01 16:10:24Z : PB = 425246720 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-01 16:10:24Z : PB = 432369664 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-01 16:10:24Z : PB = 432369664 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-01 16:10:24Z : PB = 432369664 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-01 16:10:24Z : PB = 432369664 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-01 16:10:24Z : PB = 432369664 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-01 16:10:24Z : PB = 432631808 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-01 16:10:24Z : PB = 432697344 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-01 16:10:24Z : PB = 432762880 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-01 16:10:25Z : PB = 402432000 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-01 16:10:25Z : PB = 402432000 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-01 16:10:25Z : PB = 402432000 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-01 16:10:25Z : PB = 402432000 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-01 16:10:25Z : PB = 402432000 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-01 16:10:25Z : PB = 402432000 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-01 16:10:25Z : PB = 402432000 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-01 16:10:25Z : PB = 402432000 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-01 16:10:25Z : PB = 406994944 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-01 16:10:25Z : PB = 407060480 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-01 16:10:25Z : PB = 407126016 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-01 16:10:25Z : PB = 407261184 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-01 16:10:25Z : PB = 407326720 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-01 16:10:25Z : PB = 407457792 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-01 16:10:25Z : PB = 407457792 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-01 16:10:25Z : PB = 407457792 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-01 16:10:25Z : PB = 410902528 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-01 16:10:25Z : PB = 410902528 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-01 16:10:25Z : PB = 410902528 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-01 16:10:25Z : PB = 410902528 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-01 16:10:25Z : PB = 410902528 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-01 16:10:25Z : PB = 410902528 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-01 16:10:25Z : PB = 410902528 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-01 16:10:25Z : PB = 410902528 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-01 16:10:25Z : PB = 410288128 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-01 16:10:25Z : PB = 410288128 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-01 16:10:25Z : PB = 410288128 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-01 16:10:25Z : PB = 410288128 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-01 16:10:25Z : PB = 410288128 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-01 16:10:25Z : PB = 410288128 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-01 16:10:25Z : PB = 410288128 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-01 16:10:25Z : PB = 410288128 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-01 16:10:25Z : PB = 416690176 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-01 16:10:25Z : PB = 416690176 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-01 16:10:25Z : PB = 416690176 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-01 16:10:25Z : PB = 416690176 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-01 16:10:25Z : PB = 416690176 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-01 16:10:25Z : PB = 417280000 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-01 16:10:25Z : PB = 417411072 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-01 16:10:25Z : PB = 417476608 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-01 16:10:25Z : PB = 419377152 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-01 16:10:25Z : PB = 419377152 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-01 16:10:25Z : PB = 419377152 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-01 16:10:25Z : PB = 419377152 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-01 16:10:25Z : PB = 419377152 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-01 16:10:25Z : PB = 420163584 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-01 16:10:25Z : PB = 420163584 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-01 16:10:25Z : PB = 420163584 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-01 16:10:25Z : PB = 401575936 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-01 16:10:25Z : PB = 401575936 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-01 16:10:25Z : PB = 401575936 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-01 16:10:25Z : PB = 401575936 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-01 16:10:25Z : PB = 401575936 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-01 16:10:25Z : PB = 401575936 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-01 16:10:25Z : PB = 401575936 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-01 16:10:25Z : PB = 401575936 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-01 16:10:26Z : PB = 403431424 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-01 16:10:26Z : PB = 403431424 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-01 16:10:26Z : PB = 403431424 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-01 16:10:26Z : PB = 403431424 : Out  : --------- StyleCop.StyleCopThread.DoWork()
2022-12-01 16:10:26Z : PB = 403562496 : Out  : -------- StyleCop.StyleCopCore.RunWorkerThreads()=True
2022-12-01 16:10:26Z : PB = 403628032 : Out  : ------- StyleCop.StyleCopCore.Analyze()
2022-12-01 16:10:26Z : PB = 403628032 : Out  : ------ StyleCop.StyleCopCore.FullAnalyze()
2022-12-01 16:10:26Z : PB = 403628032 : In   : ------ StyleCop.VisualStudio.AnalysisHelper.AnalyzeComplete(sender=[AnalysisThread], e=[EventArgs])
2022-12-01 16:10:26Z : PB = 403628032 : In   : ------- StyleCop.VisualStudio.AnalysisHelper.AnalyzeCompleteMain(sender=[AnalysisThread], e=[EventArgs])
2022-12-01 16:10:28Z : PB = 403353600 : Out  : ------- StyleCop.VisualStudio.AnalysisHelper.AnalyzeCompleteMain()
2022-12-01 16:10:28Z : PB = 404090880 : Out  : ------ StyleCop.VisualStudio.AnalysisHelper.AnalyzeComplete()
2022-12-01 16:10:28Z : PB = 404090880 : Out  : ----- StyleCop.VisualStudio.AnalysisThread.AnalyzeProc()
2022-12-01 16:10:55Z : PB = 409169920 : In   : ---------------------------------- StyleCop.VisualStudio.AnalysisHelper.Analyze(full=True, type={Solution}, analysisFileManager=<missing>)
2022-12-01 16:10:55Z : PB = 409862144 : In   : ----- StyleCop.VisualStudio.AnalysisThread.AnalyzeProc()
2022-12-01 16:10:55Z : PB = 409862144 : In   : ------ StyleCop.StyleCopCore.FullAnalyze(projects=[List<CodeProject>: Count = 2])
2022-12-01 16:10:55Z : PB = 410288128 : In   : ------- StyleCop.StyleCopCore.Analyze(projects=[List<CodeProject>: Count = 2], ignoreCache=True, settingsPath=<null>)
2022-12-01 16:10:55Z : PB = 410288128 : Out  : ---------------------------------- StyleCop.VisualStudio.AnalysisHelper.Analyze()
2022-12-01 16:10:55Z : PB = 410288128 : In   : -------- StyleCop.StyleCopCore.RunWorkerThreads(data=[Data], count=1)
2022-12-01 16:10:55Z : PB = 409550848 : In   : --------- StyleCop.StyleCopThread.DoWork(sender=<null>)
2022-12-01 16:10:55Z : PB = 409550848 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-01 16:10:55Z : PB = 409554944 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-01 16:10:55Z : PB = 409554944 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-01 16:10:55Z : PB = 409554944 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-01 16:10:55Z : PB = 409554944 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
2022-12-01 16:10:55Z : PB = 414044160 : Out  : ------------ StyleCop.StyleCopThread.RunAnalyzers()
2022-12-01 16:10:55Z : PB = 414044160 : Out  : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers()=True
2022-12-01 16:10:55Z : PB = 414044160 : Out  : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument()
2022-12-01 16:10:55Z : PB = 414044160 : In   : ---------- StyleCop.StyleCopThread.ParseAndAnalyzeDocument(sourceCode=[CodeFile], documentStatus=[DocumentAnalysisStatus])
2022-12-01 16:10:55Z : PB = 414044160 : In   : ----------- StyleCop.CSharp.CsParser.ParseFile(sourceCode=[CodeFile], passNumber=0, document=<null>)
2022-12-01 16:10:55Z : PB = 414044160 : Out  : ----------- StyleCop.CSharp.CsParser.ParseFile()=False
2022-12-01 16:10:55Z : PB = 414044160 : In   : ----------- StyleCop.StyleCopThread.TestAndRunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20], passNumber=0)
2022-12-01 16:10:55Z : PB = 414044160 : In   : ------------ StyleCop.StyleCopThread.RunAnalyzers(document=[CsDocument], parser=[CsParser], analyzers=[<get_EnabledAnalyzers>d__20])
